#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_r
@MAGSYS  Linear_AB11_off
56243.10582999978  18.674  0.018
56244.11256999988  18.578  0.017
56245.07830000017  18.607  0.014
56246.101170000155  18.606  0.014
56247.11725000013  18.604  0.014
56248.09897999978  18.629  0.013
56249.094620000105  18.66  0.014
56250.10061000008  18.653  0.014
56250.10644999985  18.637  0.017
56251.11122999992  18.683  0.015
56252.095290000085  18.758  0.015
56254.09771999996  18.909  0.092
56254.109910000116  18.858  0.019
56258.1135900002  19.117  0.029
56262.10900999978  19.234  0.022
56263.12318000011  19.276  0.022
56264.12917000009  19.175  0.022
