Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 54383.621427565944 0.40311318306393434
Redshift 0.219935 0 F
Color 0.046505955332312866 0.026911432434855283
X0 7.623343856712284e-05 2.224040924439613e-06
X1 0.4647792041448606 0.3363883791430582
RestFrameMag_0_UX 20.589719677485693 0.0
RestFrameMag_0_B 20.937992419790024 0.031675361861077375
RestFrameMag_0_V 20.86307923514008 0.0
RestFrameMag_0_R 20.855899533142708 0.0
CovDayMaxDayMax 0.16250023835993704 -1
CovDayMaxRestFrameMag_0_B -0.00012869820780484292 -1
CovDayMaxX1 -0.023060614599489597 -1
CovDayMaxColor -0.00035647490753026444 -1
CovRestFrameMag_0_BDayMax -0.00012869820780482408 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.0010033285490301952 -1
CovRestFrameMag_0_BX1 0.005782407812870711 -1
CovRestFrameMag_0_BColor 0.0004313458370995722 -1
CovX1DayMax -0.023060614599489666 -1
CovX1RestFrameMag_0_B 0.00578240781287071 -1
CovX1X1 0.11315714162249388 -1
CovX1Color 0.0002852297072414165 -1
CovColorDayMax -0.0003564749075302662 -1
CovColorRestFrameMag_0_B 0.00043134583709957225 -1
CovColorX1 0.0002852297072414177 -1
CovColorColor 0.000724225195695781 -1

dmu_estimate 0.09299952560553099
FirstPhase  -5.9140221126066495
LastPhase  33.31162023719072
LatestNegPhase  -1.0053720615820154
EarliestPosPhase  1.4658259940521448
NightsNegPhase  2
NightsPosPhase  15

salt3source   1
salt2_version   salt3-f22
