#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_g
@MAGSYS  Linear_AB11_off
53396.27  16.544  0.02
53397.23  16.431  0.013
53398.26  16.288  0.009
53399.22  16.194  0.01
53400.22  16.109  0.007
53401.2  16.065  0.007
53402.19  16.005  0.007
53403.24  15.945  0.009
53404.22  15.936  0.008
53406.22  15.912  0.009
53407.27  15.948  0.007
53408.23  15.957  0.008
53409.23  15.98  0.007
53410.24  16.009  0.006
53411.23  16.044  0.006
53412.22  16.091  0.006
53413.2  16.14  0.009
53414.18  16.183  0.008
53415.23  16.221  0.007
53416.16  16.278  0.008
53417.21  16.343  0.008
53418.21  16.415  0.008
53419.18  16.493  0.008
53420.24  16.591  0.011
53421.27  16.684  0.015
53422.19  16.742  0.016
53423.16  16.845  0.054
53424.17  16.933  0.039
53425.16  17.009  0.025
53426.17  17.087  0.016
53427.17  17.167  0.015
53428.14  17.246  0.013
53429.16  17.343  0.012
53430.15  17.415  0.014
53431.12  17.493  0.012
53432.15  17.556  0.012
53436.16  17.854  0.01
53438.15  17.985  0.012
53444.17  18.311  0.013
53445.16  18.38  0.013
53446.17  18.433  0.015
53452.1  18.619  0.17
53453.08  18.605  0.044
53454.11  18.683  0.033
53455.12  18.643  0.035
53456.09  18.769  0.032
53457.09  18.774  0.028
53458.08  18.79  0.019
53459.07  18.813  0.017
53460.07  18.822  0.014
53464.05  18.871  0.013
53465.11  18.921  0.012
53466.1  18.917  0.015
53472.05  19.017  0.011
53474.03  19.04  0.013
53476.02  19.096  0.017
53478.05  19.086  0.027
53479.05  19.09  0.047
53480.01  19.099  0.027
