#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_I
@MAGSYS  Linear_AB11_off
53390.31  17.681  0.071
53391.37  17.584  0.043
53392.35  17.208  0.035
53393.32  17.116  0.038
53401.34  16.12  0.018
53402.4  16.146  0.014
53403.33  16.126  0.014
53404.34  16.166  0.022
53405.33  16.191  0.013
53411.33  16.382  0.025
53432.26  16.683  0.022
53435.34  16.765  0.02
53438.21  16.776  0.024
53441.26  16.839  0.018
53442.2  16.837  0.026
53444.26  16.945  0.04
53455.29  17.635  0.055
53460.24  17.829  0.05
53465.23  17.873  0.05
53474.23  18.366  0.117
