#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_u
@MAGSYS  Linear_AB11_off
53396.27  16.909  0.025
53397.23  16.789  0.022
53398.26  16.65  0.014
53399.22  16.56  0.012
53400.22  16.48  0.011
53402.19  16.38  0.011
53403.24  16.369  0.011
53404.22  16.362  0.013
53406.22  16.418  0.017
53407.27  16.444  0.017
53408.23  16.512  0.017
53409.23  16.613  0.017
53410.24  16.677  0.018
53411.23  16.76  0.018
53412.22  16.843  0.021
53413.2  16.994  0.023
53414.18  17.058  0.019
53415.23  17.21  0.023
53416.16  17.306  0.023
53417.21  17.429  0.017
53418.21  17.527  0.018
53419.18  17.656  0.02
53420.24  17.774  0.027
53421.27  17.925  0.04
53422.19  18.058  0.087
53424.17  18.385  0.114
53426.17  18.518  0.081
53427.17  18.697  0.074
53428.14  18.791  0.06
53429.16  18.891  0.084
53430.15  19.001  0.061
53431.12  19.122  0.053
53432.15  19.242  0.057
53436.16  19.441  0.047
53438.15  19.573  0.051
53444.17  19.912  0.052
53445.16  19.895  0.046
53446.17  20.084  0.075
