#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CalanTololo
@BAND  Bessell12_V
@MAGSYS  Linear_AB11_off
49068.279999999795  16.769  0.037
49070.330000000075  16.718  0.03
49071.22999999998  16.732  0.03
49072.22999999998  16.739  0.03
49073.330000000075  16.784  0.03
49078.37000000011  17.121  0.03
49083.10999999987  17.52  0.065
49084.299999999814  17.619  0.038
49084.330000000075  17.664  0.037
49084.39999999991  17.655  0.045
49090.049999999814  18.1  0.031
49097.299999999814  18.644  0.03
49097.330000000075  18.673  0.033
49108.29000000004  19.106  0.04
49109.12000000011  19.091  0.041
49109.169999999925  19.122  0.042
49109.22999999998  19.082  0.037
49124.20999999996  19.634  0.037
49126.12000000011  19.607  0.04
49135.14000000013  19.857  0.041
49143.220000000205  20.014  0.133
49161.029999999795  20.697  0.078
49162.12000000011  20.692  0.034
