#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_R
@MAGSYS  Linear_AB11_off
52793.4  18.218  0.041
52794.39  17.904  0.027
52795.37  17.733  0.026
52796.36  17.477  0.017
52797.4  17.31  0.018
52798.46  17.174  0.019
52799.4  17.085  0.012
52800.39  16.986  0.019
52801.38  16.91  0.012
52802.38  16.899  0.109
52803.39  16.821  0.109
52804.38  16.705  0.06
52805.41  16.774  0.017
52806.41  16.728  0.019
52807.4  16.713  0.012
52809.39  16.696  0.029
52811.37  16.721  0.012
52813.34  16.759  0.012
52815.36  16.862  0.01
52817.33  16.982  0.011
52819.35  17.083  0.016
52822.34  17.293  0.032
52825.32  17.394  0.02
52828.31  17.475  0.017
52831.32  17.46  0.056
52834.29  17.556  0.036
52837.28  17.598  0.036
52847.28  18.021  0.026
52851.25  18.273  0.036
52855.24  18.382  0.039
52859.2  18.53  0.106
52863.24  18.624  0.061
52867.19  18.836  0.046
52871.19  18.992  0.06
52875.17  19.019  0.039
52879.16  19.162  0.074
52880.2  19.194  0.064
