#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CfA34_FLWO
@BAND  CfA3_KC_B_1
@MAGSYS  Linear_AB11_off
53761.34639  15.467  0.01697056274847714
53763.22685  15.543  0.015
53764.30962  15.607  0.01697056274847714
53765.27038  15.673  0.016278820596099707
53766.27309  15.771  0.016278820596099707
53768.26411  15.908  0.016278820596099707
53772.24052  16.413  0.04189525529221656
53774.35037  16.706  0.02708017016194691
53777.22148  17.123  0.03561925327684455
53786.23561  18.184  0.06929518955887203
53787.21545  18.249  0.07109372768395249
53788.23969  18.275  0.07347736045885149
53798.23124  18.824  0.10326924622558263
53800.16686  18.965  0.12540260005278997
53803.2169  19.101  0.18465968743610497
53807.21175  19.354  0.26991090942012697
53808.20324  19.273  0.2323593070139434
53811.172  19.171  0.1400254645555586
53811.21457  19.259  0.15365551237752587
53813.15832  19.28  0.23954176587810322
53818.16711  19.561  0.2566380601235912
53827.12091  19.612  0.25589196833038735
53833.12616  19.637  0.25258599299248563
53834.14607  19.733  0.2823828895949611
