#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_i
@MAGSYS  Linear_AB11_off
54363.32  17.931  0.011
54364.36  17.926  0.011
54365.38  17.959  0.011
54368.34  18.004  0.017
54376.31  18.562  0.013
54378.37  18.681  0.017
54380.35  18.801  0.018
54383.28  18.763  0.019
54385.36  18.727  0.023
54392.34  18.573  0.018
54394.27  18.56  0.017
54397.25  18.684  0.02
54403.34  19.189  0.03
54411.25  19.61  0.03
54413.25  19.743  0.047
54417.24  19.788  0.037
54421.2  20.029  0.039
54423.2  20.042  0.054
54425.28  20.087  0.095
