#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_r
@MAGSYS  Linear_AB11_off
56969.07699  15.952  0.026
56969.07822  15.974  0.027
56975.35241  16.128  0.044
56975.35365  16.067  0.044
56979.34994  16.474  0.025
56979.35119  16.476  0.026
56985.34708  16.584  0.033
56985.34832  16.556  0.032
56989.29498  16.73  0.025
56989.29622  16.719  0.026
56991.24345  16.816  0.027
56991.24471  16.826  0.027
56992.31527  16.904  0.027
56992.3165  16.871  0.026
56993.19639  16.921  0.03
56993.19763  16.915  0.031
