#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_i
@MAGSYS  Linear_AB11_off
56969.0796  16.551  0.045
56969.08082  16.571  0.046
56979.35259  16.899  0.039
56979.35383  16.857  0.038
56989.29762  16.821  0.036
56989.29893  16.786  0.038
56991.24674  16.882  0.039
56991.24798  16.814  0.039
56992.31789  16.903  0.037
56992.31913  16.895  0.037
56993.19899  16.968  0.046
