Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 54007.75350999184 0.8309547306932056
Redshift 0.326058 0 F
Color 0.1768446553301912 0.03537010951319365
X0 2.8195040857029518e-05 1.7852695754682309e-06
X1 11.956396574613475 1.3295840593938875
RestFrameMag_0_UX 21.42556262386913 0.0
RestFrameMag_0_B 22.015931426380824 0.06874726031318285
RestFrameMag_0_V 21.706832871290118 0.0
RestFrameMag_0_R 21.838240857899823 0.0
CovDayMaxDayMax 0.6904857644614179 -1
CovDayMaxRestFrameMag_0_B 0.012977566611682608 -1
CovDayMaxX1 0.09460004461606109 -1
CovDayMaxColor 0.0010118248099735409 -1
CovRestFrameMag_0_BDayMax 0.012977566611682716 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.0047261858005685255 -1
CovRestFrameMag_0_BX1 0.07745387703595376 -1
CovRestFrameMag_0_BColor 0.0006450890273062465 -1
CovX1DayMax 0.09460004461606301 -1
CovX1RestFrameMag_0_B 0.07745387703595376 -1
CovX1X1 1.7677937709943286 -1
CovX1Color 0.0004799975936147945 -1
CovColorDayMax 0.001011824809973553 -1
CovColorRestFrameMag_0_B 0.0006450890273062464 -1
CovColorX1 0.0004799975936147896 -1
CovColorColor 0.001251044646975312 -1

dmu_estimate 0.2579818386748044
FirstPhase  -13.846981045957184
LastPhase  41.897495439987225
LatestNegPhase  -0.25039628118643287
EarliestPosPhase  1.1977696361422232
NightsNegPhase  4
NightsPosPhase  15

salt3source   1
salt2_version   salt3-f22
