#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K2_B
@MAGSYS  Linear_AB11_off
52022.4  16.729  0.016
52023.38  16.801  0.025
52024.39  16.748  0.028
52025.39  16.779  0.021
52026.36  16.719  0.036
52028.38  16.838  0.052
52030.38  16.932  0.036
52032.38  17.068  0.04
52037.37  17.322  0.058
52039.36  17.565  0.065
52041.3  17.639  0.074
52043.35  17.838  0.053
52045.36  17.932  0.066
52047.34  18.185  0.055
52051.31  18.339  0.076
52059.31  18.628  0.112
52064.32  18.782  0.12
52069.28  19.09  0.129
52074.24  19.172  0.108
52075.3  19.14  0.105
