#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                     dc/dP                     
Zeropoint     AB|ACSWF|F814W            3109.8546693434537    All      -0.3419501129521697        0.13349309835888334        -0.21874902301739496      0.1451057313217166        
Zeropoint     AB|WFC3|WFC3_f160w        5905.239295939146     All      1.1980915488363855         0.1663801683697841         -0.9498754390919739       -0.3784509171407824       
Zeropoint     AB|WFC3|WFC3_f125w        4811.073012974256     All      0.13804708253263764        0.6984152841676305         1.1617930478858174        0.23437584664343647       
Check         All|All|All               All                   All      0.9941885184168534         0.998288550896298          -0.006831414223551491     0.0010306608243706994     
Lambda        AB|ACSWF|F814W            3109.8546693434537    All      -0.0012002187541165989     0.0004766272794879629      -0.000765663967683345     0.0005120358534306005     
Lambda        AB|WFC3|WFC3_f160w        5905.239295939146     All      1.6903872148314882e-05     -1.0370308282353173e-05    0.0009338048005604276     3.278732157853763e-05     
Lambda        AB|WFC3|WFC3_f125w        4811.073012974256     All      -0.00024949899806307393    4.094315939587241e-05      -0.0010497229287365938    4.7762252841053075e-05    
MWEBV         All|All|All               All                   All      -0.15842505068771506       -0.9062989143060918        -0.02985246353004456      -0.24493930003973707      
Redshift      All|All|All               All                   All      1.7924623595318683         -0.07608874069440219       -0.8866479956532114       -0.6482155946680002       
