#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K2_R
@MAGSYS  Linear_AB11_off
51997.3  17.971  0.085
51999.3  17.937  0.078
52003.31  17.585  0.076
52009.25  17.553  0.051
52011.3  17.702  0.104
52013.29  17.767  0.061
52015.26  17.716  0.105
52017.29  17.835  0.054
52021.21  18.062  0.117
52023.24  18.085  0.057
52025.21  18.289  0.148
52028.21  18.112  0.121
52030.21  18.298  0.155
52032.22  18.311  0.142
52034.26  18.69  0.242
52036.2  18.445  0.169
52038.23  18.645  0.176
52040.17  18.597  0.165
