Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 53200.51285389239 0.8047843972898784
Redshift 1.031 0 F
Color -0.14110249029387326 0.05579562115206676
X0 2.6531932398591997e-06 1.660559085196369e-07
X1 0.9243107393657852 0.40639379138009035
RestFrameMag_0_UX 23.992799162409305 0.0
RestFrameMag_0_B 24.582491937575742 0.06795317777281144
RestFrameMag_0_V 24.69521805109008 0.0
RestFrameMag_0_R 24.797480156983674 0.0
CovDayMaxDayMax 0.6476779261212329 -1
CovDayMaxRestFrameMag_0_B 0.004596692800057137 -1
CovDayMaxX1 0.13589903748879065 -1
CovDayMaxColor 0.011915642921587529 -1
CovRestFrameMag_0_BDayMax 0.00459669280005711 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.0046176343694233155 -1
CovRestFrameMag_0_BX1 0.01056059911121821 -1
CovRestFrameMag_0_BColor -0.002399757924166521 -1
CovX1DayMax 0.13589903748879054 -1
CovX1RestFrameMag_0_B 0.01056059911121823 -1
CovX1X1 0.16515591367228438 -1
CovX1Color 0.0033991430747170406 -1
CovColorDayMax 0.011915642921587527 -1
CovColorRestFrameMag_0_B -0.002399757924166519 -1
CovColorX1 0.003399143074717063 -1
CovColorColor 0.0031131513397449594 -1

dmu_estimate 0.22765634718664537
FirstPhase  -13.285501670305402
LastPhase  44.17880162856173
LatestNegPhase  -0.9812180661705094
EarliestPosPhase  1.4756997083273928
NightsNegPhase  7
NightsPosPhase  19

salt3source   1
salt2_version   salt3-f22
