#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CfA2_FLWO
@BAND  CfA2_AC_SAO_B
@MAGSYS  Linear_AB11_off
50546.29000000004  14.118  0.006
50547.299999999814  14.093  0.008
50548.29000000004  14.079  0.006
50549.299999999814  14.101  0.006
50550.25999999978  14.115  0.004
50552.31999999983  14.167  0.01
50567.27000000002  15.64  0.012
50569.20999999996  15.821  0.006
50573.29000000004  16.149  0.005
50575.22999999998  16.259  0.011
50579.24000000022  16.599  0.009
50597.22999999998  17.076  0.01
50610.189999999944  17.191  0.01
