#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CfA2_FLWO
@BAND  CfA2_AC_SAO_U
@MAGSYS  Linear_AB11_off
50546.29000000004  14.076  0.006
50547.299999999814  14.076  0.014
50548.29000000004  14.103  0.009
50549.299999999814  14.163  0.008
50550.25999999978  14.213  0.004
50552.31999999983  14.318  0.005
50567.27000000002  15.858  0.009
50569.20999999996  16.052  0.007
50573.29000000004  16.423  0.013
50575.22999999998  16.611  0.014
50579.24000000022  16.905  0.035
50597.22999999998  17.648  0.023
50610.189999999944  17.781  0.007
