#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_i
@MAGSYS  Linear_AB11_off
57641.24868  17.098  0.044
57641.25053  17.068  0.043
57645.43626  16.857  0.042
57645.43811  16.848  0.043
57650.58891  17.129  0.049
57650.59076  17.137  0.049
57665.38726  17.982  0.055
57665.38911  17.872  0.051
57669.14345  17.841  0.049
57669.14529  17.686  0.046
57681.11694  17.586  0.052
57681.11878  17.521  0.051
57687.12223  17.855  0.049
57687.12501  17.764  0.047
57693.27438  18.125  0.049
57693.27716  18.361  0.055
57712.23987  18.383  0.048
57712.24265  18.28  0.047
57738.07447  19.587  0.081
57738.07841  19.485  0.078
