#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_r
@MAGSYS  Linear_AB11_off
57641.24483  16.945  0.027
57641.24667  16.948  0.028
57645.43238  16.579  0.026
57645.43424  16.581  0.026
57650.58507  16.395  0.028
57650.58692  16.443  0.029
57664.37905  16.993  0.029
57664.38093  16.997  0.03
57665.38338  17.078  0.029
57665.38523  17.067  0.028
57669.13957  17.206  0.028
57669.14141  17.194  0.028
57681.11303  17.297  0.033
57681.11494  17.305  0.031
57683.07841  17.383  0.031
57683.08025  17.397  0.032
57687.11655  17.354  0.03
57687.11932  17.616  0.03
57693.26861  17.997  0.031
57693.2714  17.944  0.03
57712.23412  18.654  0.032
57712.2369  18.655  0.032
57738.06638  19.601  0.048
57738.07036  19.65  0.05
