#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_V
@MAGSYS  Linear_AB11_off
57641.23527  16.89  0.028
57641.23711  16.869  0.027
57645.42266  16.497  0.027
57645.42451  16.503  0.027
57650.5755  16.413  0.03
57650.57736  16.418  0.03
57664.36932  16.895  0.029
57664.37121  16.851  0.029
57665.37376  16.975  0.029
57665.37562  16.971  0.029
57669.13006  17.174  0.029
57669.1319  17.159  0.029
57681.10322  17.618  0.033
57681.10506  17.617  0.038
57683.06889  17.66  0.036
57683.07073  17.71  0.035
57687.10275  17.937  0.031
57687.10558  17.942  0.032
57693.25475  18.29  0.037
57693.25755  18.318  0.039
57699.27188  18.482  0.05
57712.22029  18.867  0.034
57712.22308  18.891  0.034
57738.0479  19.558  0.046
57738.05185  19.472  0.044
