#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_g
@MAGSYS  Linear_AB11_off
55988.201690000016  19.384  0.024
55989.22482000012  19.503  0.018
55990.26122000022  19.411  0.018
55991.202740000095  19.489  0.027
55993.24288999988  19.4  0.031
55994.15333000012  19.442  0.04
55996.1775799999  19.515  0.031
55997.239620000124  19.607  0.019
55998.25035999995  19.691  0.019
55999.20845999988  19.717  0.017
56000.19384999992  19.815  0.027
56001.156930000056  19.96  0.021
56002.18420000002  19.829  0.043
56003.22470000014  19.971  0.034
56004.237619999796  20.248  0.025
56005.28054000018  20.204  0.037
56006.26526999986  20.489  0.032
56007.248840000015  20.756  0.039
56009.27914000023  20.317  0.179
56010.15113000013  20.528  0.057
56011.22293000016  21.104  0.026
56012.223850000184  21.003  0.043
