Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 54389.040422884646 1.4211063642959825
Redshift 0.470359 0 F
Color -0.09795084519526706 0.06474627856255499
X0 1.5779312919261052e-05 1.5096943489779222e-06
X1 2.6539213698770086 1.5681305549636673
RestFrameMag_0_UX 22.044334397303196 0.0
RestFrameMag_0_B 22.646811034976075 0.10387840213266049
RestFrameMag_0_V 22.70042418773926 0.0
RestFrameMag_0_R 22.807231617683602 0.0
CovDayMaxDayMax 2.0195432986425454 -1
CovDayMaxRestFrameMag_0_B -0.010457416621109107 -1
CovDayMaxX1 -0.6361446409336574 -1
CovDayMaxColor -0.004782263268098948 -1
CovRestFrameMag_0_BDayMax -0.01045741662110885 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.010790722429634723 -1
CovRestFrameMag_0_BX1 0.11902115993201255 -1
CovRestFrameMag_0_BColor -0.00035791238734571035 -1
CovX1DayMax -0.6361446409336586 -1
CovX1RestFrameMag_0_B 0.11902115993201257 -1
CovX1X1 2.459033437410659 -1
CovX1Color 0.0168005687717606 -1
CovColorDayMax -0.004782263268098973 -1
CovColorRestFrameMag_0_B -0.0003579123873457071 -1
CovColorX1 0.01680056877176067 -1
CovColorColor 0.0041920805876999685 -1

dmu_estimate 0.34224455990950875
FirstPhase  -6.661690025802626
LastPhase  23.880039579009065
LatestNegPhase  -1.2131335848228821
EarliestPosPhase  2.181253092170906
NightsNegPhase  3
NightsPosPhase  11

salt3source   1
salt2_version   salt3-f22
