46 46
5.946692349931573  -0.057395065820093745  -0.0799607028847215  -0.14231526997271102  -0.09116698523577314  -0.07137169670371457  -0.04402461505622576  -0.030278264053150664  -0.09179238948701897  -0.07301326546254841  -0.05441513564836671  -0.0482904169443431  -0.06933608564242895  -0.08266856584851046  -0.0521527805224645  -0.04349979755187986  -0.030752700307786738  -0.10458292219774194  -0.10642288118554219  -0.06526482074436904  -0.05860605908433465  -0.05110153592245535  -0.01203900563566117  -0.08489066918482686  -0.018794442078032093  -0.012884170552628757  -0.006186311206085611  -0.04870083933243918  -0.08812074429067368  -0.013522354635606321  -0.056048260348106886  -0.05267671980695394  -0.07163064261732054  -0.05746505599100845  -0.1239852062832957  -0.0396765860369645  -0.051916249850434915  -0.03635820318010863  -0.06501234261138121  -0.07576768543967673  -0.0875090253196851  -0.03093438287112131  -0.03723907629566702  -0.09148984633285452  -0.06500809593520537  -0.029175380990434797  
-0.057395065820093745  3.8219895181567516  -0.047923930677147356  -0.0795390386212745  -0.06067734300757967  -0.0460326828354712  -0.028176264517821098  -0.02637410351133416  -0.05870730059618883  -0.04632813252403684  -0.040649481809004864  -0.0320629457715583  -0.04557187816418335  -0.04799604601583815  -0.0346220805447847  -0.028522054625729588  -0.023544271154229288  -0.06221122365759948  -0.05379073125765525  -0.04379367608154058  -0.043100630468615675  -0.039526844683317984  -0.010646142435719564  -0.05526396462760389  -0.012662077974553116  -0.011049839648773407  -0.0048039402642615124  -0.03783500457559764  -0.058279137550879524  -0.011387848216983588  -0.03681231695752189  -0.03833188983798716  -0.047443160277246064  -0.03847142443354199  -0.06744101192016559  -0.030377747421710052  -0.03444305266883422  -0.029166477359137993  -0.04414781610217696  -0.04734286705215576  -0.05184151827298653  -0.020351914834333018  -0.02788646511498589  -0.04952424823699393  -0.039785583888322304  -0.024548938350941334  
-0.07996070288472151  -0.047923930677147335  4.763979625768081  -0.10842929210180101  -0.07421967027653437  -0.05726454035995662  -0.03527027721466756  -0.027102465758839053  -0.0732383478632883  -0.05825842202259116  -0.045971838679971185  -0.03928993052373612  -0.05600767723404256  -0.06384479971290435  -0.04212615013458175  -0.03492060952677426  -0.026192084624939094  -0.08148321646112018  -0.07853701950996798  -0.053079901820884005  -0.04936722470689662  -0.043717379934667386  -0.010847732472089172  -0.06822031044090456  -0.01518918956938755  -0.011453606188444399  -0.005275526509800208  -0.04183071923604971  -0.07157863060306517  -0.011946670991352961  -0.04538446042853839  -0.04420412891103169  -0.058019719145960665  -0.04679080635765607  -0.09361109616803444  -0.03384419758248058  -0.04215601932375843  -0.03156108877370543  -0.05320150051817099  -0.06008000419407835  -0.06792797745731334  -0.024985170009958594  -0.03144744223908076  -0.06911189792600993  -0.05091904042553236  -0.02576085291140097  
-0.14231526997271104  -0.07953903862127454  -0.10842929210180108  8.099279557110929  -0.12485294240792157  -0.09772308882041328  -0.060124339101870344  -0.04303589933374827  -0.1253517275508203  -0.09962906319086152  -0.07566018504512527  -0.06614107550617077  -0.09539050474427858  -0.11175674348065735  -0.07164045508022611  -0.05985153299869295  -0.04293218759420432  -0.14280569593183948  -0.1427039009687327  -0.0905227822141063  -0.08163347935555566  -0.07145904808935924  -0.017284350816818256  -0.11693186181797763  -0.02591728754615692  -0.0183515793202146  -0.008680874859762693  -0.06818510651161498  -0.1209193548715089  -0.019114932702400896  -0.0767859756289932  -0.0732051949512298  -0.09869797381928067  -0.0793929984230017  -0.16757604358710065  -0.055490078613320136  -0.07124866211179075  -0.05099477151739423  -0.08967720196648572  -0.10357694021624418  -0.1188564709591757  -0.042527227754917254  -0.052246850547958704  -0.12342257226778952  -0.0887794059344158  -0.041351616380556816  
-0.09116698523577312  -0.060677343007579675  -0.07421967027653437  -0.12485294240792164  5.743764050138969  -0.06956100415499485  -0.042821632445184395  -0.03656866207618459  -0.08852735502386473  -0.07052513929302404  -0.05888063915825784  -0.048630127836301086  -0.06838453241562852  -0.07455728347454899  -0.051552035909648464  -0.0424307015489943  -0.03378257911354911  -0.09561195171347406  -0.08722839628143121  -0.0650549054612714  -0.06295689165014175  -0.05658164994410446  -0.014590509963802423  -0.08285350930014142  -0.018645861838244782  -0.015293904454268975  -0.006799705302448221  -0.05440620840449692  -0.08824082001597608  -0.01593227257276845  -0.05579802494690591  -0.05622858734699273  -0.07109032647198107  -0.05759906076084727  -0.10671251364974042  -0.04368724495637423  -0.05215482697278901  -0.04151143257112206  -0.06598890320098263  -0.07191062264246172  -0.07967474835850145  -0.030519333525846164  -0.04002280837709671  -0.07871815318468892  -0.0603185841503111  -0.0342479949727223  
-0.07137169670371454  -0.04603268283547117  -0.057264540359956616  -0.09772308882041328  -0.06956100415499483  4.4451537847276725  -0.032948213858695216  -0.027121790855126983  -0.0687186025636005  -0.05430261704897783  -0.04455036442428362  -0.03687795394550175  -0.05254811747310556  -0.05826767461788066  -0.03985161665890768  -0.03287646524459535  -0.02551738777913489  -0.07491944280656948  -0.06956754164009074  -0.05017357503829233  -0.047499322396563834  -0.04267937446049941  -0.010933663449273585  -0.06397365826858453  -0.014334233398893125  -0.011438344895099118  -0.00516012649239995  -0.04063882012649252  -0.06703505652231412  -0.011867302633036625  -0.04245236255272927  -0.042384298814805106  -0.05451289470308513  -0.044013463120171355  -0.08370284544689711  -0.03289197037032284  -0.03932546710600612  -0.030973192844112835  -0.050247963506061345  -0.05592580424971154  -0.0624147160091009  -0.023515348623296486  -0.030515807810762168  -0.06165101536388435  -0.04720428642863624  -0.025611935358051695  
-0.044024615056225756  -0.028176264517821105  -0.035270277214667564  -0.06012433910187036  -0.04282163244518439  -0.032948213858695216  2.739567958826112  -0.016536250239900768  -0.04214983534981925  -0.03340538016098354  -0.027273520160396574  -0.022693392643477358  -0.032218577921608454  -0.03584628985155044  -0.024397104928874327  -0.020111443528537415  -0.01558887290550153  -0.045947196114919125  -0.04289897184463703  -0.030671419086710457  -0.02906919855893808  -0.026064451012372772  -0.00663574758069082  -0.03917419530735728  -0.008767819293983984  -0.00695857488111895  -0.0031427177222460067  -0.024854658020485906  -0.04122409871088241  -0.0072387052442449765  -0.02610748192116607  -0.025955520575642613  -0.033408814942724296  -0.026980273543154618  -0.051489523133613636  -0.020095842345220192  -0.02418465787598742  -0.01892976203632451  -0.030823125884732825  -0.03430186460513153  -0.03831206547937862  -0.014413292664971215  -0.018600272626208333  -0.038000916652190124  -0.028913141680210364  -0.015599091467833727  
-0.030278264053150646  -0.026374103511334155  -0.027102465758839067  -0.043035899333748254  -0.0365686620761846  -0.027121790855126972  -0.01653625023990077  2.2782034871424193  -0.034158881141602045  -0.02718644497854239  -0.026593125492690026  -0.01921256512190833  -0.027373913823942112  -0.026489489757421047  -0.020765872580217826  -0.0170774241246982  -0.01572891917028832  -0.0351659648745543  -0.027004451545909303  -0.026716813705897815  -0.027858069882030226  -0.026357196952612648  -0.007872778556394575  -0.03303302600152443  -0.007849354350981544  -0.008057217509858087  -0.003270275796014367  -0.025578885059406403  -0.03506731265292148  -0.008138629692019532  -0.022070691022894936  -0.024532765432113128  -0.02866400166640404  -0.02344702101913798  -0.036056656435920875  -0.020129743120422327  -0.02094057805137961  -0.020085227129486422  -0.026996161298734993  -0.02746020207355319  -0.029074299692284495  -0.012169544556332281  -0.018434058182296837  -0.026597566889657573  -0.02278406523137534  -0.017545660900002636  
-0.09179238948701904  -0.058707300596188824  -0.07323834786328827  -0.12535172755082027  -0.08852735502386472  -0.0687186025636005  -0.042149835349819295  -0.03415888114160205  5.660183730304385  -0.0695993249166236  -0.05683828899831529  -0.046854485224095355  -0.06715702763130446  -0.07483711349372446  -0.05132628593263862  -0.04239459108400245  -0.03249717421413388  -0.09554864035851736  -0.08868827211181596  -0.06385706667197794  -0.06018224489753492  -0.0543016970094344  -0.013735068545084939  -0.08182201729725  -0.01853363241416568  -0.014469386213066008  -0.006595509080780541  -0.051310663596833436  -0.08528143058746052  -0.014967561911646046  -0.05403823648917369  -0.05372848697206989  -0.06953683590780219  -0.05590952681093579  -0.10700928508698009  -0.04172228930701454  -0.049905406972173674  -0.03917887251273415  -0.06404541503038912  -0.07156268577174564  -0.08030746519199133  -0.030099391958592448  -0.03876033223407766  -0.078458118322177  -0.06086149396253227  -0.032356386393921466  
-0.07301326546254844  -0.04632813252403688  -0.058258422022591176  -0.09962906319086157  -0.07052513929302405  -0.05430261704897782  -0.03340538016098358  -0.027186444978542394  -0.06959932491662364  4.503289794031999  -0.04521744863881693  -0.037326886272198295  -0.05317144536932343  -0.05929397878441147  -0.04023270430849955  -0.03324662434877468  -0.025604570946839673  -0.07594711283672151  -0.07102639027177064  -0.05064523257800572  -0.047789457662412806  -0.042797555016841085  -0.010865258479741412  -0.06473321912124766  -0.014500248781266344  -0.011406289696193906  -0.005170083748060996  -0.040914298488115994  -0.06791503088522433  -0.011861598901882259  -0.04302180216072276  -0.042701418860479415  -0.05518404060991508  -0.0445269863427853  -0.08550289824308453  -0.03302318323725731  -0.03991927434693987  -0.03104974314771702  -0.05079692851443597  -0.056665752041901885  -0.06345559578994774  -0.023773471874935247  -0.030603067358577537  -0.06312360899879578  -0.04786162749336224  -0.025584566429441458  
