#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_V
@MAGSYS  Linear_AB11_off
53326.33  15.729  0.01
53327.27  15.595  0.01
53328.24  15.458  0.024
53329.27  15.38  0.01
53330.25  15.342  0.01
53331.23  15.234  0.01
53338.26  15.157  0.01
53339.29  15.212  0.01
53340.33  15.295  0.01
53342.28  15.333  0.01
53343.27  15.334  0.01
53344.24  15.444  0.01
53349.26  15.793  0.012
53350.25  15.926  0.01
53351.24  15.965  0.01
53355.21  16.235  0.012
53358.2  16.427  0.013
53363.19  16.753  0.02
