Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 54035.17001325608 0.22710285107691858
Redshift 0.183 0 F
Color 0.042104796504102496 0.05861831364905003
X0 0.0001181667511734699 8.349190361058182e-06
X1 0.835107900120519 0.2264143926973089
RestFrameMag_0_UX 20.093793602113305 0.0
RestFrameMag_0_B 20.462070561826543 0.07671378086811355
RestFrameMag_0_V 20.38829783814858 0.0
RestFrameMag_0_R 20.389883011069784 0.0
CovDayMaxDayMax 0.05157570496726506 -1
CovDayMaxRestFrameMag_0_B 0.0040399774727010816 -1
CovDayMaxX1 0.017960675602646723 -1
CovDayMaxColor 0.0028218294983142064 -1
CovRestFrameMag_0_BDayMax 0.004039977472701019 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.005885004175080945 -1
CovRestFrameMag_0_BX1 0.007184624855647918 -1
CovRestFrameMag_0_BColor 0.004357255846002214 -1
CovX1DayMax 0.01796067560264662 -1
CovX1RestFrameMag_0_B 0.007184624855647924 -1
CovX1X1 0.05126347722049121 -1
CovX1Color 0.0038917790669525756 -1
CovColorDayMax 0.0028218294983141413 -1
CovColorRestFrameMag_0_B 0.004357255846002213 -1
CovColorX1 0.0038917790669525704 -1
CovColorColor 0.003436106695058405 -1

dmu_estimate 0.10570468281842145
FirstPhase  -11.670087283245046
LastPhase  44.79255007939059
LatestNegPhase  -3.217001907082746
EarliestPosPhase  3.5081037564811495
NightsNegPhase  4
NightsPosPhase  7

salt3source   1
salt2_version   salt3-f22
