#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_V
@MAGSYS  Linear_AB11_off
53229.49  16.289  0.011
53230.5  16.065  0.014
53231.48  15.876  0.016
53233.47  15.57  0.014
53234.47  15.422  0.012
53235.5  15.367  0.013
53236.42  15.316  0.012
53237.47  15.215  0.015
53238.46  15.191  0.013
53242.47  15.183  0.013
53243.51  15.233  0.011
53244.44  15.309  0.014
53245.45  15.262  0.013
53246.37  15.437  0.026
53247.33  15.504  0.02
53253.4  15.621  0.014
53254.45  15.684  0.014
53255.43  15.728  0.019
53257.38  15.921  0.013
53259.42  16.008  0.014
53261.41  16.219  0.017
53263.4  16.386  0.015
53265.42  16.484  0.023
53268.49  16.751  0.02
53271.43  16.762  0.025
53274.39  17.049  0.028
53281.34  17.11  0.03
53284.41  17.211  0.03
53290.42  17.335  0.037
53294.43  17.497  0.06
53299.42  17.545  0.058
53309.31  17.942  0.128
53315.32  17.939  0.041
53326.3  18.166  0.044
53330.27  18.308  0.092
