Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 54720.93783173905 0.9896132663583418
Redshift 0.0732506753055142 0 F
Color -0.2183507534385123 0.04010923603913959
X0 0.0009300317143985554 4.3260114787642955e-05
X1 0.1467889262277004 0.4669031187268804
RestFrameMag_0_UX 17.564821762365032 0.0
RestFrameMag_0_B 18.219308050801338 0.050502657188750855
RestFrameMag_0_V 18.418008587189746 0.0
RestFrameMag_0_R 18.550307517172154 0.0
CovDayMaxDayMax 0.9793344169524264 -1
CovDayMaxRestFrameMag_0_B 0.004362793779877989 -1
CovDayMaxX1 -0.36018629971665633 -1
CovDayMaxColor -0.009674966631038397 -1
CovRestFrameMag_0_BDayMax 0.004362793779877942 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.0025505183831244886 -1
CovRestFrameMag_0_BX1 0.008246715824427563 -1
CovRestFrameMag_0_BColor 0.0015580370717500265 -1
CovX1DayMax -0.3601862997166566 -1
CovX1RestFrameMag_0_B 0.008246715824427528 -1
CovX1X1 0.21799852227688737 -1
CovX1Color 0.007710631472422851 -1
CovColorDayMax -0.009674966631038399 -1
CovColorRestFrameMag_0_B 0.0015580370717500273 -1
CovColorX1 0.007710631472422869 -1
CovColorColor 0.001608750815643414 -1

dmu_estimate 0.08950794234855543
FirstPhase  -1.6937624926543342
LastPhase  36.51725469428641
LatestNegPhase  -0.687473817655798
EarliestPosPhase  14.183236601849122
NightsNegPhase  2
NightsPosPhase  5

salt3source   1
salt2_version   salt3-f22
