#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K2_V
@MAGSYS  Linear_AB11_off
51424.43  15.764  0.01
51425.48  15.513  0.012
51426.45  15.331  0.01
51427.46  15.177  0.01
51428.41  15.063  0.01
51429.44  14.953  0.01
51430.46  14.862  0.01
51431.44  14.808  0.01
51432.42  14.767  0.01
51433.41  14.731  0.01
51434.46  14.712  0.01
51437.43  14.672  0.011
51438.42  14.686  0.01
51439.42  14.662  0.01
51443.45  14.752  0.01
51445.32  14.831  0.01
51451.4  15.179  0.016
51453.43  15.28  0.01
51455.39  15.4  0.012
51458.38  15.564  0.011
51459.37  15.614  0.01
51461.44  15.705  0.012
51463.39  15.797  0.015
51465.35  15.914  0.011
51467.39  16.044  0.017
51469.32  16.124  0.017
51471.37  16.273  0.012
51473.36  16.401  0.024
51480.32  16.643  0.023
51483.33  16.727  0.022
