#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K2_I
@MAGSYS  Linear_AB11_off
51424.43  15.573  0.018
51425.48  15.357  0.015
51427.46  15.031  0.011
51428.41  14.937  0.013
51429.44  14.862  0.015
51430.46  14.798  0.011
51431.44  14.776  0.015
51432.42  14.769  0.011
51433.41  14.763  0.014
51434.46  14.758  0.013
51437.43  14.781  0.012
51438.42  14.833  0.01
51439.42  14.843  0.014
51445.32  15.112  0.021
51451.4  15.298  0.023
51453.43  15.287  0.022
51455.39  15.254  0.014
51459.37  15.137  0.018
51461.44  15.109  0.021
51463.39  15.078  0.015
51465.35  15.076  0.013
51467.39  15.123  0.022
51469.32  15.184  0.017
51471.37  15.314  0.025
51473.36  15.45  0.029
51480.32  15.807  0.04
51483.33  15.969  0.021
