#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  Krisciunas
@BAND  Bessell12_I
@MAGSYS  Linear_AB11_off
52030.10000000009  16.691  0.018
52031.060000000056  16.709  0.017
52032.08999999985  16.679  0.019
52033.080000000075  16.686  0.021
52034.08999999985  16.746  0.024
52037.080000000075  16.872  0.033
52038.060000000056  16.796  0.129
52040.10999999987  17.041  0.04
52042.08999999985  17.119  0.046
52045.20999999996  17.304  0.122
52046.06999999983  17.508  0.037
52047.06999999983  17.455  0.136
52048.16000000015  17.566  0.066
52049.04000000004  17.567  0.037
52053.0  17.494  0.035
52055.049999999814  17.467  0.04
52057.0  17.405  0.031
52059.02000000002  17.377  0.049
52060.02000000002  17.213  0.074
52061.10999999987  17.351  0.038
52064.0  17.528  0.071
52066.0  17.406  0.064
52067.00999999978  17.527  0.068
52068.0  17.54  0.056
52069.0  17.627  0.06
52069.99000000022  17.721  0.063
52076.97999999998  18.042  0.085
52079.04000000004  18.133  0.105
52080.00999999978  18.261  0.075
52081.99000000022  18.339  0.086
52086.99000000022  18.317  0.077
52087.97999999998  18.534  0.109
52090.97999999998  18.534  0.086
