#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_i
@MAGSYS  Linear_AB11_off
54133.34  16.433  0.013
54137.3  15.831  0.007
54143.26  15.759  0.017
54147.23  15.867  0.007
54154.16  16.185  0.009
54158.21  16.462  0.011
54160.18  16.509  0.007
54161.17  16.483  0.011
54165.22  16.443  0.01
54166.17  16.428  0.008
54169.19  16.371  0.009
54174.25  16.314  0.007
54185.19  16.821  0.009
54194.12  17.257  0.013
54199.1  17.476  0.016
54203.21  17.652  0.015
54213.13  17.996  0.015
54224.06  18.332  0.017
