#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_g
@MAGSYS  Linear_AB11_off
54133.34  16.624  0.01
54137.3  15.98  0.006
54143.26  15.685  0.01
54147.23  15.735  0.006
54154.16  15.996  0.007
54158.21  16.269  0.007
54160.18  16.434  0.006
54161.17  16.499  0.008
54165.22  16.826  0.008
54166.17  16.895  0.012
54169.19  17.137  0.009
54174.25  17.509  0.008
54185.19  18.171  0.011
54194.12  18.388  0.016
54199.1  18.51  0.018
54203.21  18.562  0.015
54213.13  18.702  0.013
54246.04  19.161  0.03
