#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_V-LC-9844
@MAGSYS  Linear_AB11_off
54133.34  16.481  0.012
54137.3  15.863  0.007
54143.26  15.552  0.012
54153.27  15.69  0.007
54154.16  15.728  0.007
54158.21  15.957  0.007
54160.18  16.082  0.007
54161.17  16.132  0.008
54165.22  16.331  0.008
54166.17  16.37  0.008
54169.19  16.513  0.01
54174.25  16.751  0.007
54185.19  17.383  0.009
54194.12  17.68  0.014
54199.1  17.804  0.016
54203.21  17.905  0.013
54213.13  18.161  0.014
