#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_i
@MAGSYS  Linear_AB11_off
56237.28384  17.229  0.022
56237.28211  17.225  0.022
56237.28056  17.179  0.026
56237.28539  17.211  0.023
56238.33142  17.139  0.02
56238.33522  17.086  0.018
56238.32979  17.11  0.019
56238.33356  17.094  0.02
56239.32352  16.989  0.019
56239.32197  17.018  0.017
56239.32024  17.053  0.019
56239.31869  17.035  0.02
56242.27839  16.731  0.025
56242.27684  16.747  0.036
56244.23355  16.894  0.015
56244.23029  16.934  0.019
56244.232  16.9  0.017
56244.22874  16.906  0.016
56246.23269  16.892  0.018
56246.23483  16.894  0.02
56246.23112  16.982  0.019
56248.28915  17.206  0.172
56248.2876  17.158  0.16
56248.2924  17.124  0.153
56248.29085  17.153  0.162
56250.28776  17.305  0.164
56250.29259  17.288  0.153
56250.28932  17.445  0.191
56250.29104  17.338  0.188
56252.29102  16.924  0.069
56252.28928  17.419  0.117
56252.29257  16.933  0.067
56252.28772  17.338  0.1
56254.2912  17.502  0.197
56254.29276  17.686  0.24
56254.28946  17.353  0.184
56254.28789  17.453  0.192
56259.29242  17.795  0.205
56259.29088  17.43  0.056
56259.28918  17.454  0.051
56259.28763  17.536  0.061
56265.25962  17.541  0.025
56265.26117  17.534  0.025
56265.25637  17.588  0.024
56265.25792  17.569  0.024
56266.26116  17.621  0.033
56266.25794  17.554  0.022
56266.25639  17.631  0.031
56266.25961  17.631  0.037
56267.25804  17.543  0.026
56267.25977  17.545  0.027
56267.25649  17.522  0.022
56267.26132  17.599  0.023
56268.26129  17.557  0.023
56268.25646  17.577  0.021
56268.25973  17.518  0.021
56268.25801  17.554  0.022
56269.20429  17.561  0.031
56269.20256  17.509  0.022
56269.20585  17.551  0.022
56269.20101  17.493  0.022
56270.20096  17.566  0.027
56270.20577  17.551  0.027
56270.20422  17.6  0.026
56270.20251  17.505  0.024
56272.20404  17.492  0.026
56272.20559  17.495  0.022
56272.20234  17.531  0.029
56272.20079  17.53  0.024
56273.2024  17.54  0.028
56273.20408  17.525  0.027
56273.20564  17.534  0.024
56273.20084  17.459  0.023
56274.2023  17.503  0.026
56274.20555  17.645  0.038
56274.20075  17.55  0.021
56274.204  17.54  0.028
56275.20407  17.527  0.026
56275.20562  17.484  0.022
56275.20237  17.482  0.021
56275.20082  17.546  0.023
56276.20576  17.49  0.022
56276.20421  17.469  0.024
56276.20249  17.553  0.025
56276.20094  17.502  0.025
56277.2042  17.51  0.026
56277.20576  17.501  0.026
56277.20092  17.551  0.026
56277.20248  17.552  0.025
56278.20419  17.622  0.025
56278.20247  17.585  0.026
56278.20092  17.547  0.023
56278.20575  17.59  0.026
56283.20235  17.802  0.031
56283.2008  17.774  0.03
56283.20557  17.829  0.034
56283.20402  17.798  0.033
56284.20237  17.834  0.033
56284.20408  17.846  0.035
56284.20563  17.838  0.034
56284.20082  17.791  0.028
56285.20417  17.894  0.035
56285.20246  17.862  0.039
56285.20572  17.916  0.035
56285.20091  17.898  0.035
56286.20097  17.763  0.042
56286.20252  17.981  0.043
56287.20586  18.32  0.038
56287.20431  18.067  0.048
56288.20097  18.222  0.049
56288.20581  18.089  0.037
56288.20426  18.126  0.042
56288.20252  18.106  0.042
56289.20436  18.243  0.06
56289.20106  18.167  0.05
56289.20592  18.141  0.071
56289.20262  18.152  0.051
56290.20118  18.138  0.048
56291.20445  18.242  0.051
56291.206  18.396  0.058
56298.20775  18.896  0.142
56298.2093  19.017  0.169
56298.21256  19.366  0.21
56298.21101  19.12  0.167
56299.20932  19.258  0.276
56299.21257  19.117  0.249
56299.20777  19.434  0.337
56299.21102  19.584  0.394
56301.20933  18.621  0.056
56308.21096  19.421  0.061
56308.20927  19.51  0.065
56308.20772  19.448  0.058
56309.20933  19.026  0.082
56309.21258  18.926  0.065
56327.18269  20.072  0.149
56332.17779  19.892  0.111
56332.17554  20.919  0.223
56332.18252  19.637  0.098
56334.17773  19.846  0.117
56334.18019  19.632  0.124
56334.18244  20.106  0.166
56335.18037  19.762  0.089
56335.17788  19.817  0.101
56335.17563  19.825  0.096
56335.18263  19.681  0.084
56339.07302  20.11  0.142
56341.07321  19.954  0.143
56341.07583  19.889  0.118
56342.05818  20.237  0.136
56342.0622  20.035  0.106
56343.06234  19.893  0.087
56343.05832  20.071  0.148
56344.05885  20.256  0.128
56344.06297  21.189  0.288
56345.06123  20.438  0.176
56346.0613  20.262  0.141
56347.06136  20.598  0.321
56348.0614  20.293  0.122
56348.05752  20.006  0.114
56350.0575  21.421  0.319
56352.06148  21.671  0.507
56353.0576  20.297  0.131
56353.06149  20.312  0.135
56354.05758  20.709  0.145
56355.06159  20.328  0.121
56356.04704  19.784  0.173
56356.05091  20.911  0.161
56357.04704  21.289  0.121
