#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_B
@MAGSYS  Linear_AB11_off
57131.96696  14.488  0.025
57131.96944  14.484  0.025
57134.99431  14.299  0.027
57139.35079  14.294  0.026
57139.35328  14.29  0.025
57139.8076  14.261  0.025
57139.80903  14.268  0.026
57139.82334  14.254  0.026
57139.82479  14.275  0.026
57139.84652  14.265  0.026
57139.84797  14.298  0.025
57147.44586  14.785  0.025
57147.44718  14.787  0.027
57168.74096  16.136  0.035
57168.74255  16.148  0.032
57168.76279  16.211  0.029
57168.77861  16.173  0.032
57168.97612  16.229  0.028
57168.97745  16.219  0.028
57178.69722  16.31  0.03
57179.69185  16.144  0.037
57179.69335  16.162  0.033
57189.94963  16.437  0.029
57189.95097  16.381  0.029
57197.95514  16.172  0.04
57197.95646  16.337  0.033
57201.95121  16.389  0.032
57203.9844  16.509  0.029
57203.9863  16.5  0.029
57218.70771  16.412  0.029
57218.70968  16.464  0.028
57228.96796  16.535  0.029
57228.96985  16.531  0.029
