#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_R
@MAGSYS  Linear_AB11_off
54419.2  16.885  0.03
54420.17  16.695  0.025
54422.17  16.38  0.024
54424.18  16.323  0.039
54427.17  16.061  0.018
54431.13  15.984  0.033
54435.18  16.109  0.025
54440.18  16.426  0.016
54443.19  16.647  0.028
54446.12  16.748  0.024
54449.14  16.794  0.025
54458.14  16.937  0.031
54466.11  17.336  0.03
