#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CfA34_FLWO
@BAND  CfA3_KC_r'_1
@MAGSYS  Linear_AB11_off
54419.295  16.965  0.023770915001320413
54420.117  16.817  0.02248925112136907
54421.132  16.673  0.025281095229439714
54422.076  16.543  0.02531106983120231
54425.083  16.273  0.02553492635587579
54427.125  16.168  0.021792007342142667
54429.096  16.115  0.01911574220374401
54432.112  16.12  0.03177782874898787
54433.113  16.127  0.07672299566622773
54439.106  16.427  0.020641639082204687
54440.264  16.506  0.01925443284025785
54448.134  16.836  0.02336717834912892
54450.115  16.848  0.0227522081565724
54452.15  16.845  0.024176426534953412
54455.156  16.892  0.031749387647638176
54457.134  16.912  0.029378548909025436
54458.202  16.956  0.028883746017440322
54462.101  17.151  0.030013547874251718
54463.115  17.17  0.028112602156328416
54465.138  17.347  0.030260480895055203
54468.125  17.506  0.032907163718558306
54476.083  17.85  0.04080061274049695
54477.161  17.899  0.0422552870538114
54483.148  18.077  0.06692899731058283
54486.143  18.217  0.06304913893940182
54487.081  18.246  0.07113813269969908
