#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_V
@MAGSYS  Linear_AB11_off
56606.86413  20.002  0.144
56606.86604  19.743  0.12
56608.30033  19.212  0.081
56608.29842  20.664  0.17
56609.99931  20.75  0.522
56609.99738  20.504  0.412
56611.17682  20.628  0.426
56611.17491  19.787  0.287
56614.213  17.536  0.101
56615.21905  18.29  0.153
56615.21715  18.361  0.161
56616.23591  18.302  0.148
56616.23782  18.942  0.245
56616.90826  19.804  0.204
56616.91017  20.131  0.267
56619.08211  19.824  0.303
56619.86539  19.937  0.202
56619.86746  19.555  0.163
56620.86736  19.301  0.087
56620.86545  19.692  0.119
56622.0544  20.356  0.324
56624.21427  21.198  0.209
56624.17874  19.466  0.136
56624.18099  20.603  0.404
56628.27022  20.722  0.201
56628.26796  20.148  0.133
56632.17452  21.738  0.478
