#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_i
@MAGSYS  Linear_AB11_off
56607.09936  19.863  0.539
56606.88187  17.881  0.075
56606.87996  18.084  0.105
56608.31569  18.977  0.06
56609.09765  18.894  0.174
56609.09956  18.862  0.168
56610.01278  19.226  0.233
56610.04194  19.121  0.215
56610.04385  18.819  0.15
56610.01469  18.99  0.168
56613.31091  18.315  0.26
56613.31282  18.66  0.28
56614.2287  18.375  0.123
56614.2268  18.85  0.244
56615.23467  18.709  0.197
56615.23277  18.853  0.25
56616.25356  18.705  0.249
56616.25165  18.433  0.191
56616.92555  19.088  0.155
56616.92365  19.119  0.147
56617.87414  18.969  0.13
56619.09779  19.492  0.281
56620.88083  19.068  0.092
56622.07284  19.292  0.128
56622.0751  19.365  0.121
56624.19721  19.418  0.181
56624.19946  19.621  0.181
56624.23269  19.475  0.172
56624.23043  19.45  0.146
56626.21718  19.225  0.205
56632.1929  19.545  0.119
