#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CfA2_FLWO
@BAND  CfA2_4Sh3_SAO_I
@MAGSYS  Linear_AB11_off
51137.27000000002  14.098  0.012
51138.14000000013  14.12  0.02
51140.279999999795  14.091  0.028
51141.31999999983  14.071  0.021
51142.33999999985  14.092  0.036
51143.35999999987  14.122  0.023
51144.220000000205  14.216  0.014
51158.14999999991  14.811  0.101
51159.20999999996  14.749  0.05
51164.12000000011  14.674  0.043
51188.080000000075  15.207  0.026
51195.16000000015  15.542  0.041
51196.10000000009  15.602  0.044
