#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_B
@MAGSYS  Linear_AB11_off
52375.5  17.652  0.038
52376.5  17.507  0.039
52377.49  17.432  0.032
52378.48  17.408  0.047
52380.47  17.234  0.024
52383.5  17.207  0.032
52384.49  17.218  0.019
52385.51  17.193  0.023
52387.5  17.286  0.022
52389.5  17.397  0.044
52397.47  17.996  0.048
52400.48  18.24  0.049
52403.48  18.515  0.052
52406.48  18.76  0.061
52409.48  18.971  0.063
52416.48  19.53  0.096
52421.45  19.889  0.201
52427.44  20.035  0.299
52431.42  19.884  0.145
52436.38  19.999  0.099
52441.45  19.99  0.124
