#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K2_I
@MAGSYS  Linear_AB11_off
52064.35  17.338  0.129
52066.32  17.107  0.078
52067.32  17.107  0.129
52068.32  17.07  0.084
52070.3  17.138  0.184
52072.25  17.216  0.228
52074.26  17.104  0.064
52076.25  17.142  0.057
52078.19  17.297  0.105
52081.23  17.533  0.06
52083.26  17.776  0.184
52085.2  18.038  0.114
52091.21  18.106  0.231
52095.22  17.639  0.163
52099.2  17.709  0.137
52103.22  17.782  0.074
52107.2  18.02  0.119
52111.2  18.186  0.167
52115.2  18.379  0.299
