#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_I
@MAGSYS  Linear_AB11_off
53107.28  15.445  0.074
53108.29  15.488  0.019
53109.35  15.471  0.024
53111.29  15.419  0.044
53116.28  15.432  0.048
53118.28  15.547  0.02
53120.26  15.724  0.071
53122.25  15.877  0.055
53124.22  16.267  0.207
53127.27  16.237  0.067
53129.3  16.379  0.087
53131.23  16.542  0.049
53133.29  16.721  0.053
53135.22  16.737  0.039
53137.21  17.054  0.04
53139.22  17.12  0.056
53147.21  17.214  0.039
53151.21  17.558  0.134
53155.21  17.931  0.079
53165.2  18.294  0.108
