#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_V
@MAGSYS  Linear_AB11_off
57599.74487  17.08  0.035
57599.74637  17.088  0.034
57602.1703  16.885  0.035
57602.17178  16.897  0.034
57611.16495  16.807  0.038
57611.74182  16.778  0.035
57611.74331  16.78  0.034
57614.73099  16.897  0.037
57614.73249  16.942  0.04
57616.41529  16.989  0.032
57616.41678  16.997  0.032
57624.11655  17.514  0.045
57624.11804  17.498  0.045
57628.79707  17.717  0.049
57628.79855  17.702  0.042
57632.40125  17.99  0.041
57632.40274  17.9  0.04
57638.04332  18.176  0.058
