#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_B
@MAGSYS  Linear_AB11_off
52412.28  17.753  0.033
52421.26  18.156  0.058
52422.24  18.194  0.042
52423.23  18.295  0.026
52424.25  18.528  0.034
52425.25  18.695  0.049
52426.21  18.821  0.056
52427.21  19.005  0.095
52428.25  19.174  0.062
52429.24  19.359  0.069
52430.2  19.482  0.115
52431.26  19.482  0.31
52432.19  19.704  0.156
52434.2  19.897  0.209
52435.19  19.837  0.155
52436.24  20.194  0.127
52437.2  20.197  0.198
52438.22  20.152  0.142
