#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_V
@MAGSYS  Linear_AB11_off
52412.28  17.879  0.041
52419.31  17.543  0.079
52421.26  17.776  0.044
52422.24  17.771  0.025
52423.23  17.865  0.025
52424.25  17.931  0.028
52425.25  17.962  0.032
52426.21  18.017  0.04
52427.21  18.151  0.048
52428.25  18.225  0.037
52429.24  18.287  0.043
52430.2  18.407  0.044
52431.26  18.477  0.087
52432.19  18.518  0.058
52434.2  18.582  0.093
52435.19  18.778  0.049
52436.24  18.838  0.083
52437.2  18.968  0.079
52438.22  18.995  0.063
52440.21  19.179  0.084
52442.21  19.19  0.083
52443.24  19.316  0.146
52447.21  19.422  0.145
