Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 54414.070330105365 0.7923244896711152
Redshift 0.235152 0 F
Color 0.01584899091184662 0.035434027488015385
X0 5.858714942863876e-05 2.5204221294833498e-06
X1 3.3827101156011903 0.8931064412410025
RestFrameMag_0_UX 20.727758763037762 0.0
RestFrameMag_0_B 21.22333952114696 0.04670842640307712
RestFrameMag_0_V 21.153803598763155 0.0
RestFrameMag_0_R 21.212875614814198 0.0
CovDayMaxDayMax 0.6277780969325932 -1
CovDayMaxRestFrameMag_0_B 0.016742413305623566 -1
CovDayMaxX1 0.4834300030283506 -1
CovDayMaxColor 0.00791150170881657 -1
CovRestFrameMag_0_BDayMax 0.016742413305623535 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.0021816770970516713 -1
CovRestFrameMag_0_BX1 0.032097726239162266 -1
CovRestFrameMag_0_BColor 0.0006944765427724239 -1
CovX1DayMax 0.4834300030283503 -1
CovX1RestFrameMag_0_B 0.03209772623916228 -1
CovX1X1 0.7976391153861683 -1
CovX1Color 0.01049002387438127 -1
CovColorDayMax 0.007911501708816545 -1
CovColorRestFrameMag_0_B 0.0006944765427724232 -1
CovColorX1 0.010490023874381246 -1
CovColorColor 0.00125557030402143 -1

dmu_estimate 0.15713969245980466
FirstPhase  -14.50270906363426
LastPhase  15.449484674465445
LatestNegPhase  -1.5519102955449058
EarliestPosPhase  1.680444102940121
NightsNegPhase  4
NightsPosPhase  6

salt3source   1
salt2_version   salt3-f22
