#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  Krisciunas
@BAND  Bessell12_I
@MAGSYS  Linear_AB11_off
52061.39999999991  15.305  0.015
52061.31999999983  15.289  0.013
52064.27000000002  15.359  0.042
52067.330000000075  15.46  0.014
52070.31999999983  15.567  0.019
52073.419999999925  15.76  0.035
52076.35999999987  15.909  0.025
52079.39000000013  15.88  0.035
52082.25  15.771  0.019
52085.24000000022  15.761  0.039
52088.200000000186  15.747  0.031
52091.18000000017  15.794  0.026
52094.310000000056  16.044  0.079
52096.279999999795  16.238  0.063
52097.169999999925  16.2  0.043
52101.25  16.493  0.105
52106.14000000013  16.733  0.061
52115.35999999987  17.055  0.03
52122.169999999925  17.345  0.084
52123.14999999991  17.403  0.027
52128.25  17.605  0.062
52131.25999999978  17.762  0.042
