#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  Krisciunas
@BAND  Bessell12_U
@MAGSYS  Linear_AB11_off
52178.31999999983  12.753  0.045
52179.310000000056  12.708  0.043
52183.35999999987  12.765  0.027
52184.37999999989  12.824  0.029
52189.24000000022  13.418  0.019
52189.25999999978  13.392  0.019
52189.35000000009  13.428  0.019
52190.220000000205  13.507  0.019
52190.35000000009  13.545  0.019
52191.220000000205  13.643  0.019
52191.35000000009  13.669  0.019
52192.35000000009  13.765  0.019
52193.220000000205  13.881  0.019
52193.35000000009  13.913  0.019
52194.279999999795  14.009  0.019
52195.330000000075  14.188  0.019
52197.20999999996  14.45  0.019
52198.20999999996  14.544  0.019
52289.14000000013  17.695  0.037
52324.049999999814  18.685  0.023
