#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_V-LC-3014
@MAGSYS  Linear_AB11_off
53682.05  17.187  0.009
53683.06  17.081  0.01
53684.1  17.001  0.01
53687.05  16.871  0.009
53689.13  16.864  0.011
53690.08  16.869  0.011
53694.12  17.022  0.009
53695.11  17.077  0.01
53698.07  17.27  0.008
53699.1  17.339  0.008
53702.11  17.542  0.011
53706.14  17.822  0.011
53716.11  18.543  0.028
53721.08  18.853  0.033
53726.1  19.106  0.028
53730.09  19.239  0.021
53738.04  19.443  0.022
53746.05  19.676  0.054
