#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_g
@MAGSYS  Linear_AB11_off
53682.05  17.036  0.006
53683.06  16.931  0.009
53684.1  16.859  0.009
53687.05  16.734  0.009
53689.13  16.761  0.009
53690.08  16.806  0.009
53694.12  16.988  0.009
53695.11  17.058  0.008
53698.07  17.305  0.005
53699.1  17.417  0.007
53702.11  17.744  0.009
53706.14  18.192  0.01
53716.11  19.103  0.043
53721.08  19.44  0.03
53726.1  19.617  0.023
53730.09  19.765  0.028
53738.04  19.815  0.072
53746.05  20.01  0.062
53750.05  20.219  0.12
53755.05  20.27  0.084
