#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_i
@MAGSYS  Linear_AB11_off
53682.05  17.425  0.011
53683.06  17.348  0.012
53684.1  17.328  0.013
53687.05  17.422  0.013
53689.13  17.497  0.017
53690.08  17.495  0.012
53694.12  17.782  0.014
53695.11  17.876  0.015
53698.07  18.177  0.017
53699.1  18.247  0.017
53702.11  18.318  0.013
53706.14  18.213  0.016
53716.11  18.15  0.021
53721.08  18.557  0.023
53726.1  18.915  0.026
53730.09  19.169  0.031
53738.04  19.458  0.033
53746.05  19.718  0.053
53750.05  19.9  0.084
