#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_V-LC-3014
@MAGSYS  Linear_AB11_off
53352.35  17.314  0.009
53353.32  17.241  0.007
53356.33  17.098  0.008
53357.27  17.075  0.009
53361.26  17.158  0.01
53362.3  17.199  0.009
53363.29  17.272  0.011
53365.26  17.393  0.014
53372.25  18.0  0.013
53373.29  18.092  0.014
53376.31  18.337  0.014
53377.24  18.392  0.015
53380.27  18.665  0.036
53381.26  18.718  0.027
53383.27  18.883  0.022
53384.23  18.974  0.037
53385.26  19.024  0.019
53386.23  19.065  0.021
53387.25  19.095  0.026
53388.24  19.22  0.029
53389.21  19.23  0.03
53390.2  19.281  0.028
53391.16  19.257  0.041
53392.19  19.213  0.092
53393.23  19.37  0.134
53394.24  19.392  0.075
53398.2  19.537  0.045
53400.15  19.562  0.033
53403.18  19.638  0.017
53406.18  19.713  0.016
53407.2  19.748  0.023
53408.19  19.785  0.017
53409.18  19.807  0.021
53410.2  19.847  0.019
53411.19  19.832  0.022
53412.18  19.863  0.024
53415.18  19.964  0.017
53416.2  20.0  0.018
53417.17  20.059  0.028
53418.17  20.031  0.027
53419.23  20.032  0.03
53420.15  20.121  0.054
53421.18  20.046  0.111
53425.13  20.309  0.131
53426.13  20.267  0.078
53427.13  20.164  0.067
53428.08  20.323  0.147
53429.1  20.362  0.04
53432.21  20.345  0.044
53444.1  20.57  0.029
53445.1  20.688  0.033
53446.09  20.668  0.05
53461.06  21.026  0.057
