#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_u
@MAGSYS  Linear_AB11_off
53352.35  18.164  0.044
53353.32  18.081  0.016
53356.33  18.139  0.018
53357.27  18.226  0.016
53361.26  18.739  0.021
53362.3  18.878  0.025
53363.29  18.974  0.031
53365.26  19.238  0.078
53372.25  20.207  0.091
53373.29  20.591  0.131
53376.31  20.81  0.084
53377.24  20.906  0.1
53380.27  20.959  0.185
53383.27  21.043  0.136
53384.23  21.141  0.114
53385.26  21.216  0.087
53386.23  21.151  0.079
53387.25  21.164  0.13
53388.24  21.239  0.143
