Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 54374.10110952168 0.28941408923180467
Redshift 0.119774 0 F
Color 0.2785935805163261 0.04604995838344062
X0 0.00010516786511448183 6.859575891313877e-06
X1 -2.5457182797449214 0.26249932353361505
RestFrameMag_0_UX 20.635244514656588 0.0
RestFrameMag_0_B 20.584530605116274 0.07081716345937245
RestFrameMag_0_V 20.304102794020483 0.0
RestFrameMag_0_R 20.114149623058694 0.0
CovDayMaxDayMax 0.083760515045875 -1
CovDayMaxRestFrameMag_0_B 0.00971412617099316 -1
CovDayMaxX1 0.018198515616422817 -1
CovDayMaxColor 0.0038274640868450074 -1
CovRestFrameMag_0_BDayMax 0.009714126170993152 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.005015070640431476 -1
CovRestFrameMag_0_BX1 0.0112603744974347 -1
CovRestFrameMag_0_BColor 0.002793280216248452 -1
CovX1DayMax 0.018198515616422814 -1
CovX1RestFrameMag_0_B 0.011260374497434698 -1
CovX1X1 0.06890589485560551 -1
CovX1Color 0.004823837836306673 -1
CovColorDayMax 0.003827464086845009 -1
CovColorRestFrameMag_0_B 0.002793280216248452 -1
CovColorX1 0.004823837836306673 -1
CovColorColor 0.0021205986671166133 -1

dmu_estimate 0.09039735578030406
FirstPhase  -14.08613034565976
LastPhase  43.90803097617704
LatestNegPhase  -7.80210249718216
EarliestPosPhase  6.501384635041184
NightsNegPhase  3
NightsPosPhase  14

salt3source   1
salt2_version   salt3-f22
