#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_i
@MAGSYS  Linear_AB11_off
55922.25276000006  18.041  0.011
55923.17389999982  17.998  0.014
55925.153210000135  18.006  0.011
55926.12435999978  18.038  0.012
55927.18117000023  18.089  0.013
55928.20588999987  18.096  0.014
55929.22104000021  18.112  0.016
55931.18784999987  18.134  0.015
55933.17806999991  18.25  0.024
55934.18161999993  18.258  0.021
55935.15299999993  18.232  0.083
55936.20065000001  18.43  0.024
55937.15479000006  18.523  0.018
55938.17299999995  18.631  0.019
55939.147080000024  18.669  0.018
55940.15083000017  18.771  0.021
55941.15023999987  18.791  0.019
55942.14067000011  18.776  0.017
55943.13275999995  18.763  0.019
55944.17256999994  18.776  0.019
55945.17219999991  18.816  0.019
55947.15015000012  18.727  0.017
55949.124609999824  18.668  0.011
55954.120509999804  18.632  0.018
55956.13340999978  18.615  0.019
55958.17425000016  18.661  0.02
55959.16501000011  18.721  0.021
55966.12865999993  19.158  0.035
55968.1411799998  19.299  0.034
