#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_V-LC-9844
@MAGSYS  Linear_AB11_off
54190.33  18.415  0.018
54194.34  17.787  0.014
54197.35  17.623  0.011
54200.35  17.6  0.011
54202.38  17.685  0.009
54203.35  17.731  0.009
54207.29  18.137  0.01
54211.31  18.574  0.015
54213.27  18.76  0.013
54218.35  19.246  0.029
54224.24  19.524  0.083
54227.29  19.776  0.05
54229.29  19.781  0.045
54232.23  19.859  0.036
54243.24  20.234  0.047
54246.2  20.491  0.089
54255.11  20.541  0.13
