#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CalanTololo
@BAND  Bessell12_V
@MAGSYS  Linear_AB11_off
48360.080000000075  18.137  0.043
48360.080000000075  18.23  0.036
48362.02000000002  18.328  0.04
48362.02000000002  18.36  0.034
48364.04000000004  18.392  0.03
48365.10999999987  18.507  0.031
48366.10000000009  18.542  0.031
48366.04000000004  18.531  0.037
48372.10000000009  18.86  0.055
48373.080000000075  18.981  0.074
48374.10000000009  19.017  0.082
48375.10999999987  19.172  0.113
48377.080000000075  19.102  0.045
48381.02000000002  19.43  0.097
48381.02000000002  19.425  0.043
48383.029999999795  19.518  0.036
48393.04000000004  19.948  0.052
