Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 53986.339812211256 0.29947925735511366
Redshift 0.198628 0 F
Color -0.16085139393292125 0.024521334226664634
X0 0.0001329092896872808 4.821526324320027e-06
X1 0.67320438481846 0.2754466424479354
RestFrameMag_0_UX 19.728682601959655 0.0
RestFrameMag_0_B 20.332748194798185 0.039387056426422346
RestFrameMag_0_V 20.467896909271204 0.0
RestFrameMag_0_R 20.576926366862494 0.0
CovDayMaxDayMax 0.08968782558597041 -1
CovDayMaxRestFrameMag_0_B 0.006531725050977525 -1
CovDayMaxX1 0.0247491669220893 -1
CovDayMaxColor 0.0022703941405917616 -1
CovRestFrameMag_0_BDayMax 0.006531725050977522 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.0015513402139381777 -1
CovRestFrameMag_0_BX1 0.00837115938598243 -1
CovRestFrameMag_0_BColor 0.0006973329245342762 -1
CovX1DayMax 0.02474916692208932 -1
CovX1RestFrameMag_0_B 0.008371159385982431 -1
CovX1X1 0.07587085283584076 -1
CovX1Color 0.0031528284466169733 -1
CovColorDayMax 0.0022703941405917633 -1
CovColorRestFrameMag_0_B 0.0006973329245342762 -1
CovColorX1 0.0031528284466169725 -1
CovColorColor 0.0006012958322557944 -1

dmu_estimate 0.06326524024008108
FirstPhase  -9.214495415807939
LastPhase  44.97342944495413
LatestNegPhase  -9.211728085157874
EarliestPosPhase  5.859660202115797
NightsNegPhase  1
NightsPosPhase  15

salt3source   1
salt2_version   salt3-f22
