#Format:        
#Parameter MagSys|Instrument|Band RestLamb Phase dmu/dP dmB/dP ds/dP dc/dP
Zeropoint Linear_AB11_off|LOSS|LOSS_N2_R 6245.227668892736 All -0.09386653895254682 -0.05683074681326161 -4.1248713756504 -0.172010288705153
Zeropoint Linear_AB11_off|LOSS|LOSS_N2_V 5240.169361883932 All 1.7320092290614768 0.21453339928897108 5.213196327153128 -0.26165079249267986
Zeropoint Linear_AB11_off|LOSS|LOSS_N2_B 4245.420876364258 All -1.018613537543664 0.34231098569020446 -3.2971563609025907 0.29616094520853864
Zeropoint Linear_AB11_off|LOSS|LOSS_N2_I 8069.978648794413 All 13133.92148260697 1.0320336356264583 95862.19478031696 0.07532115051562782
Check All|All|All All All 13134.541011759535 1.5320472737923723 95859.98594890756 -0.062178985473666404
