#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_B
@MAGSYS  Linear_AB11_off
54687.44  15.607  0.025
54692.46  15.729  0.017
54694.39  15.888  0.039
54696.4  15.984  0.024
54699.45  16.227  0.078
54701.41  16.379  0.018
54703.39  16.576  0.021
54705.38  16.773  0.019
54707.4  16.953  0.021
54714.44  17.533  0.025
54720.35  18.02  0.067
54731.32  18.495  0.055
54734.35  18.516  0.043
54740.29  18.607  0.044
54748.27  18.675  0.063
54751.28  18.731  0.168
54775.35  19.094  0.151
