#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_B
@MAGSYS  Linear_AB11_off
56285.25095999986  18.678  0.018
56286.35925999982  18.675  0.015
56288.32470000023  18.606  0.015
56289.33374000015  18.55  0.017
56290.27491000015  18.609  0.016
56291.280379999895  18.593  0.02
56292.3196899998  18.607  0.015
56293.32733999984  18.633  0.017
56294.32363  18.665  0.014
56295.29832000006  18.666  0.013
56296.33075999981  18.747  0.015
56297.34156000009  18.8  0.014
56300.32524000015  19.03  0.02
56304.3199  19.34  0.019
56307.36727999989  19.642  0.026
56308.27766000014  19.754  0.054
56309.329619999975  19.858  0.046
56310.219330000225  19.959  0.04
