#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_V-LC-9844
@MAGSYS  Linear_AB11_off
56285.25976999989  18.674  0.018
56286.350980000105  18.625  0.021
56288.33357999986  18.535  0.017
56289.343950000126  18.525  0.019
56290.28297000006  18.482  0.018
56291.28837999981  18.469  0.02
56292.31163999997  18.476  0.017
56293.33542999998  18.484  0.019
56294.315599999856  18.488  0.016
56295.28986999998  18.506  0.013
56296.322439999785  18.523  0.012
56297.3333800002  18.563  0.014
56300.31412000023  18.718  0.022
56304.32769999979  18.899  0.016
56307.35945999995  19.092  0.015
56308.2858099998  19.114  0.027
56309.33827999979  19.159  0.029
56310.227440000046  19.265  0.029
